,ChName,Dynasty,DynastyBirth,DynastyDeath,EngName,Entry,EraBirth,EraDeath,EraYearBirth,EraYearDeath,Gender,IndexYear,JunWang,Notes,PersonId,SocialStatus,YearBirth,YearDeath,YearsLived,nid
9862,李譲,元,未詳,未詳,Li Rang,,未詳,未詳,,,0,,【未詳】,,407401,,,,,407401
9863,安祐,元,未詳,未詳,An You,,未詳,未詳,,,0,,【未詳】,,101870,,,,,101870
9864,王桂,元,未詳,未詳,Wang Gui,,未詳,未詳,,,0,,【未詳】,,100762,,,,,100762
9865,卜朝瑛,元,未詳,未詳,Bu Zhaoying,,未詳,未詳,,,0,,【未詳】,,100298,,,,,100298
9866,方秀仁,元,未詳,未詳,Fang Xiuren,,未詳,未詳,,,0,,【未詳】,,403911,,,,,403911
9867,徐元瑞,元,未詳,未詳,Xu Yuanrui,,未詳,未詳,,,0,,【未詳】,,105560,,,,,105560
9868,滕用亨,明,未詳,未詳,Teng Yongheng,,未詳,未詳,,,0,1396,【未詳】,明人傳記資料索引頁碼815,132613,書法家,1337,1409,,132613
9869,劉文義,元,未詳,未詳,Liu Wenyi,,未詳,未詳,,,0,,【未詳】,,111173,,,,,111173
9870,合討不花,元,未詳,未詳,Hetaobuhua,,未詳,未詳,,,0,,【未詳】,,115999,,,,,115999
9871,葛聞孫,元,未詳,未詳,Ge Wensun,,未詳,未詳,,,0,1344,【未詳】,,109810,,1285,1345,61,109810
9872,燕質傑,元,未詳,未詳,Yanzhijie,正常科舉,未詳,未詳,,,0,1361,【未詳】,元統元年進士,114721,,1302,,,114721
9873,完者帖木兒,元,未詳,未詳,Wanzhetiemuer,,未詳,未詳,,,0,,【未詳】,,115833,,,,,115833
9874,焦榮,元,未詳,未詳,Jiao Rong,,未詳,未詳,,,0,,【未詳】,,108702,,,,,108702
9875,于志可,元,未詳,未詳,Yu Zhike,,未詳,未詳,,,0,1244,【未詳】,,100332,,1185,1255,71,100332
9876,阿思忠,元,未詳,未詳,Asizhong,,未詳,未詳,,,0,,【未詳】,,430322,,,,,430322
9877,倪文,元,未詳,未詳,Ni Wen,,未詳,未詳,,,0,,【未詳】,,105130,,,,,105130
9878,歐陽涇,元,未詳,未詳,Ouyang Jing,,未詳,未詳,,,0,1300,【未詳】,,111523,,1241,1335,95,111523
9879,汪九成,元,未詳,未詳,Wang Jiucheng,徵召門,未詳,未詳,,,0,,【未詳】,,103637,書院山長,,,,103637
9880,李德閏,元,未詳,未詳,Li Derun,,未詳,未詳,,,0,,【未詳】,,406569,,,,,406569
9881,王綸,元,未詳,未詳,Wang Lun,,未詳,未詳,,,0,,【未詳】,,100918,,,,,100918
9882,李善,元,未詳,未詳,Li Shan,,未詳,未詳,,,0,,【未詳】,,102925,,,,,102925
9883,久住,元,未詳,未詳,Jiuzhu,,未詳,未詳,,,0,,【未詳】,,115219,,,,,115219
9884,秃魯,元,未詳,未詳,Tulu,,未詳,未詳,,,0,,【未詳】,,117224,,,,,117224
9885,穆仲信,元,未詳,未詳,Mu Zhongxin,,未詳,未詳,,,0,,【未詳】,,417682,,,,,417682
9886,何永年,元,未詳,未詳,He Yongnian,特旨門,未詳,未詳,,,1,1337,【未詳】,"He(2) Yongnian [35350] CHECK epitaph. WDY, 3, p. 1396.",35350,[妻];[母],1278,1344,67,35350
9887,鄭郊,元,未詳,未詳,Zheng Jiao,,未詳,未詳,,,0,1354,【未詳】,"Zheng(1) Jiao [29373] CHECK funerary inscription of father, Li [29369].",29373,,0,0,0,29373
9888,盧昇,元,未詳,未詳,Lu Sheng,,未詳,未詳,,,0,,【未詳】,,112026,,,,,112026
9889,常普蘭奚,元,未詳,未詳,Chang Pulanxi,,未詳,未詳,,,0,1336,【未詳】,,106435,,1277,,,106435
9890,忽剌孫,元,未詳,未詳,Hulasun,,未詳,未詳,,,0,,【未詳】,,402879,,,,,402879
9891,金霖,元,未詳,未詳,Jin Lin,,未詳,未詳,,,0,,【未詳】,,104408,,,,,104408
9892,吳文泰,明,未詳,未詳,Wu Wentai,,未詳,未詳,,,0,1399,【未詳】,明人傳記資料索引頁碼237,128137,,1340,1413,,128137
9893,李志全,元,未詳,未詳,Li Zhiquan,,未詳,未詳,,,0,,【未詳】,,103267,,,,,103267
9894,帖驢,元,未詳,未詳,Tielv,,未詳,未詳,,,0,,【未詳】,,116966,,,,,116966
9895,楊國興,元,元,元,Yang Guoxing,,至元,至正,1,27,0,1367,【未詳】,,66362,書法家,1335,1367,33,66362
9896,達來帖木,元,未詳,未詳,Dalaitiemu,,未詳,未詳,,,0,,【未詳】,,426976,,,,,426976
9897,南必,元,未詳,未詳,Nanbi,,未詳,未詳,,,0,,【未詳】,,115649,,,,,115649
9898,夾谷堅賢,元,未詳,未詳,Jiagu Jianxian,,未詳,未詳,,,0,1299,【未詳】,,117674,,,1299,,117674
9899,項冠,元,未詳,未詳,Xiang Guan,,未詳,未詳,,,0,,【未詳】,,108978,,,,,108978
9900,謝仲直,元,未詳,未詳,Xie Zhongzhi,,未詳,未詳,,,0,,【未詳】,,112476,,,,,112476
9901,楊彬,元,未詳,未詳,Yang Bin,,未詳,未詳,,,0,,【未詳】,,109390,,,,,109390
9902,馬天昭,元,未詳,未詳,Ma Tianzhao,,未詳,未詳,,,0,1256,【未詳】,,106065,,1197,,,106065
9903,和思,元,未詳,未詳,Huo Si,,未詳,未詳,,,0,,【未詳】,,104058,,,,,104058
9904,朱特立,元,未詳,未詳,Zhu Teli,,未詳,未詳,,,0,1277,【未詳】,,102026,,,1277,,102026
9905,賽因海牙,元,未詳,未詳,Saiyinhaiya,,未詳,未詳,,,0,,【未詳】,,116435,,,,,116435
9906,段桂,元,未詳,未詳,Duan Gui,,未詳,未詳,,,0,,【未詳】,,410844,,,,,410844
9907,察八兒,元,未詳,未詳,Chabaer,,未詳,未詳,,,0,,【未詳】,,114408,,,,,114408
9908,劉敏,元,未詳,未詳,Liu Min,,未詳,未詳,,,0,,【未詳】,,110918,,,,,110918
9909,龎滋,元,未詳,未詳,Pang Zi,,未詳,未詳,,,0,,【未詳】,,112925,,,,,112925
9910,阿里,元,未詳,未詳,Ali,,未詳,未詳,,,0,,【未詳】,,113637,,,,,113637
9911,袁裔,元,未詳,未詳,Yuan Yi,,未詳,未詳,,,0,,【未詳】,,423627,,,,,423627
9912,唐完者,元,未詳,未詳,Tang Wanzhe,,未詳,未詳,,,0,,【未詳】,,105219,,,,,105219
9913,張摶霄,元,未詳,未詳,Zhang Tuanxiao,,未詳,未詳,,,0,,【未詳】,,107224,,,,,107224
9914,杜文質,元,未詳,未詳,Du Wenzhi,,未詳,未詳,,,0,,【未詳】,,407728,,,,,407728
9915,吳從正,元,未詳,未詳,Wu Zongzheng,,未詳,未詳,,,0,,【未詳】,,102476,,,,,102476
9916,哈散沙,元,未詳,未詳,Hasansha,,未詳,未詳,,,0,,【未詳】,,116065,,,,,116065
9917,伯顏,元,未詳,未詳,Boyan,,未詳,未詳,,,0,,【未詳】,,114058,,,,,114058
9918,釋惟一,元,未詳,未詳,Shi Weiyi,,未詳,未詳,,,0,1292,【未詳】,,113267,,1253,1292,40,113267
9919,俞祐,元,未詳,未詳,Yu You,,未詳,未詳,,,0,1348,【未詳】,"Yu(1) You [28132] CHECK funerary inscription of father, Yu(2) [28126].",28132,,0,0,0,28132
9920,智炳,元,未詳,未詳,Zhi Bing,,未詳,未詳,,,0,,【未詳】,,108581,,,,,108581
9921,徐敏夫,元,未詳,未詳,Xu Minfu,,未詳,未詳,,,0,,【未詳】,,105649,,,,,105649
9922,許庭芝,元,未詳,未詳,Xu Tingzhi,,未詳,未詳,,,0,,【未詳】,,107674,,,,,107674
9923,張可立,元,未詳,未詳,Zhang Keli,,未詳,未詳,,,0,,【未詳】,,106966,,,,,106966
9924,陳士允,元,未詳,未詳,Chen Shiyun,,未詳,未詳,,,0,,【未詳】,,108094,,,,,108094
9925,羅明遠,元,未詳,未詳,Luo Mingyuan,,未詳,未詳,,,0,,【未詳】,,112860,,,,,112860
9926,陳氏(胡助妻),元,未詳,未詳,Chen Shi(Wife of Hu Zhu ),特旨門,未詳,未詳,,,1,1330,【未詳】,"Chen(1) Yiren (title) [28427] CHECK funerary inscription. WDY, 2, p. 790.",28427,[妻];[母],1271,1346,76,28427
9927,阿魯灰,元,未詳,未詳,Aluhui,,未詳,未詳,,,0,,【未詳】,,113772,,,,,113772
9928,曹睿,元,未詳,未詳,Cao Rui,,未詳,未詳,,,0,,【未詳】,,107361,,,,,107361
9929,吳德夫,元,未詳,未詳,Wu Defu,,未詳,未詳,,,0,1309,【未詳】,,102499,,1250,1329,80,102499
9930,何異孫,元,未詳,未詳,He Yisun,,未詳,未詳,,,0,,【未詳】,,102163,,,,,102163
9931,張仲儀,元,未詳,未詳,Zhang Zhongyi,,未詳,未詳,,,0,,【未詳】,,106989,,,,,106989
9932,桑哥失里,元,未詳,未詳,Sanggeshili,,未詳,未詳,,,0,,【未詳】,,116570,,,,,116570
9933,釋處林,元,未詳,未詳,Shi Chulin,,未詳,未詳,,,0,1338,【未詳】,,113288,,1279,1361,83,113288
9934,釋景芳,元,未詳,未詳,Shi Jingfang,,未詳,未詳,,,0,,【未詳】,,113322,,,,,113322
9935,郭英,元,未詳,未詳,Guo Ying,,未詳,未詳,,,0,,【未詳】,,107731,,,,,107731
9936,康縉,明,元,未詳,Kang Jin,正常科舉,延祐,未詳,7,,0,1379,【未詳】,,198068,,1320,,,198068
9937,張天璘,元,未詳,未詳,Zhang Tianlin,,未詳,未詳,,,0,,【未詳】,,400452,,,,,400452
9938,張𤪌,元,未詳,未詳,Zhang??,正常科舉,未詳,未詳,,,0,,【未詳】,,106823,,,,,106823
9939,呂祐,元,未詳,未詳,Lv You,,未詳,未詳,,,0,,【未詳】,,102533,,,,,102533
9940,蘇氏(蘇誠女),元,未詳,未詳,Su Shi(Daughter of Su Cheng),,未詳,未詳,,,1,1312,【未詳】,,386341,,,,,386341
9941,忻都,元,未詳,未詳,Xindou,,未詳,未詳,,,0,,【未詳】,,116120,,,,,116120
9942,葛瑛,元,未詳,未詳,Ge Ying,,未詳,未詳,,,0,1347,【未詳】,"Ge(2) Ying [35215] WDY, 3, p. 1587.",35215,[為官者：文],,,,35215
9943,溫德榮,元,未詳,未詳,Wen Derong,,未詳,未詳,,,0,,【未詳】,,109685,,,,,109685
9944,帖木兒,元,未詳,未詳,Tiemuer,,未詳,未詳,,,0,,【未詳】,,116989,,,,,116989
9945,馮昱,元,未詳,未詳,Feng Yu,,未詳,未詳,,,0,,【未詳】,,108997,,,,,108997
9946,蕭道壽,元,未詳,未詳,Xiao Daoshou,,未詳,未詳,,,0,,【未詳】,,112163,,,,,112163
9947,王磐,元,未詳,未詳,Wang Pan,正常科舉,未詳,未詳,,,0,1261,【未詳】,"Wang(2) Pan [29236] YS, 160.3751-3750. WDY, 1, pp. 133-35.正大四年進士",29236,農民;[為官者：文];拒絕出仕,1202,1293,92,29236
9948,陳偉,明,未詳,未詳,Chen Wei,,未詳,未詳,,,0,1411,【未詳】,明人傳記資料索引頁碼591,130911,,1355,1411,,130911
9949,張貞,元,未詳,未詳,Zhang Zhen,,未詳,未詳,,,0,,【未詳】,,106570,,,,,106570
9950,李奉先,元,未詳,未詳,Li Fengxian,,未詳,未詳,,,0,,【未詳】,,103288,孝子/孝女,,,,103288
9951,沈德新,元,未詳,未詳,Shen Dexin,,未詳,未詳,,,0,,【未詳】,,103772,,,,,103772
9952,李英,元,未詳,未詳,Li Ying,,未詳,未詳,,,0,,【未詳】,,102860,以疾廢,,,,102860
9953,文柳干,元,未詳,未詳,Wenliugan,,未詳,未詳,,,0,,【未詳】,,117361,,,,,117361
9954,謝雋伯,元,未詳,未詳,Xie Junbo,,未詳,未詳,,,0,,【未詳】,,112499,,,,,112499
9955,韓佑,元,未詳,未詳,Han You,,未詳,未詳,,,0,,【未詳】,,112533,,,,,112533
9956,毛思遹,元,未詳,未詳,Mao Siyu,,未詳,未詳,,,0,1262,【未詳】,"Mao(1) Siyu [28974] CHECK biography of father, Duanqing [28975].",28974,,0,0,0,28974
9957,馬賢佐,元,未詳,未詳,Ma Xianzuo,,未詳,未詳,,,0,,【未詳】,,106120,,,,,106120
9958,曾鼎,明,未詳,未詳,Zeng Ding,,未詳,未詳,,,0,1378,【未詳】,明人傳記資料索引頁碼634,131253,數學家;書院山長;詩人;孝子/孝女;好學,1321,1378,,131253
9959,圖圖爾哈達爾罕,元,未詳,未詳,Tutuerhadaerhan,,未詳,未詳,,,0,,【未詳】,,395994,,,,,395994
9960,王氏(袁采妻),元,未詳,未詳,Wang Shi(Wife of Yuan Cai),,未詳,未詳,,,1,1380,【未詳】,,133794,,,,,133794
9961,何璉(王順妻),元,未詳,明,He Lian (Wang Shun qi),,未詳,洪武,,8,1,1376,【未詳】,,134051,,,1376,,134051
9962,怯失迷兒,元,未詳,未詳,Qieshimier,,未詳,未詳,,,0,,【未詳】,,402896,,,,,402896
9963,李思明,元,未詳,未詳,Li Siming,,未詳,未詳,,,0,,【未詳】,,103322,,,,,103322
9964,周子鎭,元,未詳,未詳,Zhou Zizhen,,未詳,未詳,,,0,,【未詳】,,394686,,,,,394686
9965,泰不華,元,未詳,未詳,Taibuhua,正常科舉,未詳,未詳,,,0,1352,【未詳】,至治元年右榜進士,116823,,1304,1352,49,116823
9966,東野子寅,元,未詳,未詳,Dongye Ziyin,,未詳,未詳,,,0,,【未詳】,,117731,,,,,117731
9967,亦思哈,元,未詳,未詳,Yisiha,,未詳,未詳,,,0,,【未詳】,,115022,,,,,115022
9968,馮浩,元,未詳,未詳,Feng Hao,,未詳,未詳,,,0,,【未詳】,,109001,,,,,109001
9969,胡天游,元,未詳,未詳,Hu Tianyou(2),,未詳,未詳,,,0,1367,【未詳】,"Hu(1) Tianyou(2) [35491] WDY, 2, p. 801.",35491,[隱居（有隱德）];詩人,0,0,0,35491
9970,裴軫,元,,元,Pei Zhen,正常科舉,,至正,,23,0,1363,【未詳】,,439011,,,1363,,439011
9971,王慶安,元,未詳,未詳,Wang Qingan,,未詳,未詳,,,0,,【未詳】,,101431,,,,,101431
9972,郜肅,元,未詳,未詳,Gao Su,,未詳,未詳,,,0,,【未詳】,,105921,,,,,105921
9973,姬文炳,元,未詳,未詳,Ji Wenbing,,未詳,未詳,,,0,,【未詳】,,104633,,,,,104633
9974,鐡閭,元,未詳,未詳,Tielv,,未詳,未詳,,,0,,【未詳】,,429912,,,,,429912
9975,段紹京,元,未詳,未詳,Duan Shaojing,,未詳,未詳,,,0,1285,【未詳】,"Duan(1) Shaojing [29148] CHECK funerary inscription of father, Zhi(2) [29145].",29148,,0,0,0,29148
9976,管如德,元,未詳,未詳,Guan Rude,,未詳,未詳,,,0,,【未詳】,,110220,,,,,110220
9977,楊樸,元,未詳,未詳,Yang Pu,,未詳,未詳,,,0,,【未詳】,,109451,,,,,109451
9978,麥吉,元,未詳,未詳,Maiji,,未詳,未詳,,,0,,【未詳】,,115472,,,,,115472
9979,相弼,元,未詳,未詳,Xiang Bi,,未詳,未詳,,,0,,【未詳】,,104799,,,,,104799
9980,王元珵,元,未詳,未詳,Wang Yuancheng,,未詳,未詳,,,0,,【未詳】,,101061,,,,,101061
9981,林用作,元,未詳,未詳,Lin Yongzuo,,未詳,未詳,,,0,,【未詳】,,104263,拒絕出仕,,,,104263
9982,于潤,元,未詳,未詳,Yu Run,,未詳,未詳,,,0,,【未詳】,,388021,,,,,388021
9983,李君聞,元,未詳,未詳,Li Junwen,,未詳,未詳,,,0,,【未詳】,,118240,,,,,118240
9984,金剛訥,元,未詳,未詳,Jingangne,,未詳,未詳,,,0,,【未詳】,,115188,,,,,115188
9985,郝恆,元,未詳,未詳,Hao Heng,,未詳,未詳,,,0,1245,太原,"Hao(1) Heng [29518] Listed in funeraryu inscription of grandfather, Tianting [29519], but not in that of father, Siwen [29512], which must mean that he died before maturity",29518,未婚而卒,0,0,0,29518
9986,趙思義,元,未詳,未詳,Zhao Siyi,,未詳,未詳,,,0,,【未詳】,,110670,,,,,110670
9987,莫克誠,元,未詳,未詳,Mo Kecheng,,未詳,未詳,,,0,,【未詳】,,420660,,,,,420660
9988,鄭應綸,元,未詳,未詳,Zheng Yinglun,,未詳,未詳,,,0,,【未詳】,,111962,,,,,111962
9989,董慶隆,元,未詳,未詳,Dong Qinglong,,未詳,未詳,,,0,1321,【未詳】,Index year algorithmically generated: Rule 8;,109902,,,,,109902
9990,朶兒只,元,未詳,未詳,Duoerzhi,,未詳,未詳,,,0,,【未詳】,,114633,,,,,114633
9991,哈答,元,未詳,未詳,Hada,,未詳,未詳,,,0,,【未詳】,,115921,,,,,115921
9992,李庭,元,未詳,未詳,Li Ting(2),徵召門;正常科舉,未詳,未詳,,,0,1253,【未詳】,"Li(2) Ting(2) [33545] Li Ting, WJ, 8.93a-95a. WDY, 1, p. 477.",33545,[為官者：文],1194,1277,84,33545
9993,曾文龍,元,未詳,未詳,Zeng Wenlong,,未詳,未詳,,,0,1295,【未詳】,,108610,,1236,1304,69,108610
9994,苗澤,元,未詳,未詳,Miao Ze,,未詳,未詳,,,0,,【未詳】,,105022,,,,,105022
9995,李自強,元,未詳,未詳,Li Ziqiang,薦舉門,未詳,未詳,,,0,1245,【未詳】,"Li(2) Ziqiang [35868] See documentation for father, Youren [19864].",35868,富豪;[進士],,,,35868
9996,劉德淵,元,未詳,未詳,Liu Deyuan,,未詳,未詳,,,0,,【未詳】,,111431,,,,,111431
9997,花雲,元,元,元,Hua Yun,,至治,至正,1,19,0,1359,【未詳】,,67748,武將,1321,1359,39,67748
9998,陳英觀,元,未詳,未詳,Chen Yingguan,,未詳,未詳,,,0,,【未詳】,,108240,,,,,108240
9999,博秩,元,未詳,未詳,Bozhi,,未詳,未詳,,,0,,【未詳】,,114263,,,,,114263
10000,朱嶸,元,未詳,未詳,Zhu Rong,正常科舉,未詳,未詳,,,0,1345,【未詳】,延祐二年進士,101962,,,,,101962
10001,唐浚,元,未詳,未詳,Tang Jun,,未詳,未詳,,,0,,【未詳】,,105188,經學家—春秋,,,,105188
10002,王宏,元,未詳,未詳,Wang Hong,血親門,未詳,未詳,,,0,,【未詳】,,100670,,,,,100670
10003,徐奐,元,未詳,未詳,Xu Huan,,未詳,未詳,,,0,,【未詳】,,105472,,,,,105472
10004,葉式揑,元,未詳,未詳,Yeshinie,,未詳,未詳,,,0,,【未詳】,,114799,,,,,114799
10005,劉諤,元,未詳,未詳,Liu E,,未詳,未詳,,,0,,【未詳】,,111061,,,,,111061
10006,余永,元,未詳,未詳,Yu Yong,,未詳,未詳,,,0,,【未詳】,,389325,,,,,389325
10007,凌攀,元,未詳,未詳,Ling Pan,,未詳,未詳,,,0,,【未詳】,,105167,,,,,105167
10008,盧棟,元,未詳,未詳,Lu Dong,,未詳,未詳,,,0,,【未詳】,,416617,,,,,416617
10009,柳伯祥,元,未詳,未詳,Liu Boxiang,,未詳,未詳,,,0,,【未詳】,,408609,,,,,408609
10010,潘元紹,元,未詳,未詳,Fan Yuanshao,,未詳,未詳,,,0,,【未詳】,,111574,,,,,111574
10011,阿都赤,元,未詳,未詳,Adouchi,,未詳,未詳,,,0,,【未詳】,,113549,,,,,113549
10012,也先不花,元,未詳,未詳,Yexianbuhua,,未詳,未詳,,,0,,【未詳】,,114776,,,,,114776
10013,董誠,元,未詳,未詳,Dong Cheng,,未詳,未詳,,,0,,【未詳】,,109847,,,,,109847
10014,褚淨真,元,未詳,未詳,Chu Jingzhen,,未詳,未詳,,,0,1321,【未詳】,,117859,,1265,1321,57,117859
10015,程峴,元,未詳,未詳,Cheng Xian,,未詳,未詳,,,0,,【未詳】,,108755,,,,,108755
10016,烏馬兒,元,未詳,未詳,Wumaer,,未詳,未詳,,,0,,【未詳】,,115864,,,,,115864
10017,盧有常,元,未詳,未詳,Lu Youchang,,未詳,未詳,,,0,1330,【未詳】,"Lu(1) Youchang [33400] Kunshan XZ (1538), 11.19a-19b.",33400,[隱居（有隱德）],0,0,0,33400
10018,吳鏞,元,未詳,未詳,Wu Yong,,未詳,未詳,,,0,,【未詳】,,102358,,,,,102358
10019,隋德義,元,未詳,未詳,Suideyi,,未詳,未詳,,,0,,【未詳】,,432348,,,,,432348
10020,元貞,元,未詳,未詳,Yuan Zhen,,未詳,未詳,,,0,,【未詳】,,100365,,,,,100365
10021,張學暨,元,未詳,明,Zhang Xueji,,未詳,洪武,,3,0,1370,【未詳】,,133956,,,1370,,133956
10022,徐一用,元,未詳,未詳,Xu Yiyong,,未詳,未詳,,,0,,【未詳】,,105537,,,,,105537
10023,劉子房,元,未詳,未詳,Liu Zifang,,未詳,未詳,,,0,,【未詳】,,111124,,,,,111124
10024,釋正印,元,未詳,未詳,Shi Zhengyin,,未詳,未詳,,,0,,【未詳】,,113119,,,,,113119
10025,陳大年,元,未詳,元,Chen Danian,正常科舉;正常科舉,未詳,至正,,25,0,1365,富春,先於父親而死。,126257,,1278,1365,,126257
10026,陳資壽,元,未詳,未詳,Chen Zishou,,未詳,未詳,,,0,,【未詳】,,108305,武將,,,,108305
10027,孛蘭奚,元,未詳,未詳,Beilanxi,,未詳,未詳,,,0,,【未詳】,,114326,,,,,114326
10028,任天祺,元,未詳,未詳,Ren Tianqi,,未詳,未詳,,,0,1303,【未詳】,,101827,,1246,1303,58,101827
10029,完顏孟陽,元,未詳,未詳,Wanyan Mengyang,,未詳,未詳,,,0,,【未詳】,,102708,,,,,102708
10030,何鳳,元,未詳,未詳,He Feng,薦舉門,未詳,未詳,,,0,1309,【未詳】,"He(2) Feng [10730] CBD, 2, 1264; WDY, 1, 344.",10730,藏書家;醫學教授;行醫,1250,1327,78,10730
10031,王英,元,未詳,未詳,Wang Ying,,未詳,未詳,,,0,,【未詳】,,100735,,,,,100735
10032,郭登龍,元,未詳,未詳,Guo Denglong,,未詳,未詳,,,0,1311,【未詳】,,107859,書院山長,1252,1327,76,107859
10033,扎刺丁,元,未詳,未詳,Zhaciding,,未詳,未詳,,,0,,【未詳】,,403415,,,,,403415
10034,袁正,元,未詳,未詳,Yuan Zheng,,未詳,未詳,,,0,,【未詳】,,105864,,,,,105864
10035,鄭天巖,元,未詳,未詳,Zheng Tianyan,,未詳,未詳,,,0,,【未詳】,,428745,,,,,428745
10036,洪雷轟,元,未詳,未詳,Hong Leihong,,未詳,未詳,,,0,1302,【未詳】,,104776,,,1302,,104776
10037,周仁傑,元,未詳,未詳,Zhou Renjie,,未詳,未詳,,,0,,【未詳】,,394517,,,,,394517
10038,繆穆,元,未詳,未詳,Mou Mu,,未詳,未詳,,,0,1301,【未詳】,,112358,,1245,1301,57,112358
10039,趙洪,元,未詳,未詳,Zhao Hong,,未詳,未詳,,,0,,【未詳】,,110365,,,,,110365
10040,怯烈,元,未詳,未詳,Qielie,,未詳,未詳,,,0,,【未詳】,,115167,,,,,115167
10041,黃一龍,元,未詳,未詳,Huang Yilong,,未詳,未詳,,,0,,【未詳】,,109144,,,,,109144
10042,史繩武,元,未詳,未詳,Shi Minwu,,未詳,未詳,,,0,,【未詳】,,101574,,,,,101574
10043,劉應麟,元,未詳,未詳,Liu Yinglin,,未詳,未詳,,,0,1358,【未詳】,"Liu(2) Yinglin [27910] CHECK funerary inscription of father, Shen(3) [27905].",27910,,0,0,0,27910
10044,杜質,元,未詳,未詳,Du Zhi,,未詳,未詳,,,0,,【未詳】,,103549,,,,,103549
10045,武秘,元,未詳,未詳,Wu Mi,,未詳,未詳,,,0,,【未詳】,,104326,,,,,104326
10046,聶炳,元,未詳,未詳,Nie Bing,正常科舉,未詳,未詳,,,0,1352,【未詳】,元統元年登進士,112708,,1302,1352,51,112708
10047,趙澹山,元,未詳,未詳,Zhao Shanshan,,未詳,未詳,,,0,,【未詳】,,110735,,,,,110735
10048,程天瑞,元,未詳,未詳,Cheng Tianrui,,未詳,未詳,,,0,,【未詳】,,417456,,,,,417456
10049,鄭昂,元,未詳,未詳,Zheng Ang,,未詳,未詳,,,0,1348,【未詳】,,111827,,1289,1358,70,111827
10050,楊天輔,元,未詳,未詳,Yang Tianfu,,未詳,未詳,,,0,,【未詳】,,109514,,,,,109514
10051,木八剌,元,未詳,未詳,Mubala,,未詳,未詳,,,0,,【未詳】,,115537,,,,,115537
10052,王可舉,元,未詳,未詳,Wang Keju,,未詳,未詳,,,0,,【未詳】,,101124,,,,,101124
10053,李之紹,元,未詳,未詳,Li Zhishao,薦舉門,未詳,未詳,,,0,1313,【未詳】,,103119,,1254,1326,73,103119
10054,釋法喜,元,未詳,未詳,Shi Faxi,,未詳,未詳,,,0,1313,【未詳】,,113230,,1261,1313,53,113230
10055,許善,元,未詳,未詳,Xu Shan,,未詳,未詳,,,0,,【未詳】,,107623,,,,,107623
10056,張文淵,元,未詳,未詳,Zhang Wenyuan,正常科舉,未詳,未詳,,,0,1364,【未詳】,元統元年進士,106931,,1305,,,106931
10057,吳孝光,元,未詳,未詳,Wu Xiaoguang,,未詳,未詳,,,0,,【未詳】,,102421,隱居授徒;拒絕出仕,,,,102421
10058,古思孝,元,未詳,未詳,Gu Sixiao,,未詳,未詳,,,0,,【未詳】,,392640,,,,,392640
10059,劉汝鈞,元,未詳,未詳,Liu Rujun,,未詳,未詳,,,0,1293,【未詳】,亦據元人傳記資料索引電子版11998,51945,,1234,,,51945
10060,黃氏(賈師夔妻),元,未詳,未詳,Huang Shi(Wife of Jia Shi Kui),,未詳,未詳,,,1,1359,【未詳】,,386253,,,,,386253
